County,targetFormation,totalDepth,TVD,spudDate,completionDate,perfInterval,horizontalLength,firstProdDate,lastProdDate,stage,stageLength,stageper1kPI,maxInjRate,maxInjPres,totalProp,propperPI,propperStage,totalFluid,fluidperPI,fluidperStage,proppantConcentrationLbsPerBbl,peakGas,peakOil,First6Gas,First6Gasperstage,First6GasperPI,First6GasperTP,First6GasperTF,First6Oil,First6Oilperstage,First6OilperPI,First6OilperTP,First6OilperTF,First6Water,First6Wperstage,First6WperPI,First6WperTP,First6WperTF,First12BOE,First12Gas,First12Gperstage,First12GperPI,First12GperTP,First12GperTF,First12Oil,First12Operstage,First12OperPI,First12OperTP,First12OperTF,oilGravity
MCKENZIE,THREE FORKS,21070,10843.31,2/13/2015,4/17/2015,9906,10254.82,8/1/2015,5/1/2018,35,283.0285714,3.533212195,41,8427,4075600,411.4274177,116445.7143,70745,7.141631335,2021.285714,57.60972507,15041,14462,28541,815.4571429,2.881183121,7.002895279,403.4348717,28872,824.9142857,2.914597214,7084.110315,408.1136476,18831,538.0285714,1.90096911,4.620423987,266.1813556,57310,43384,1239.542857,4.379567939,10.64481303,613.2447523,50080,1430.857143,5.055521906,12287.76131,707.8945509,
MCKENZIE,THREE FORKS,20887,10824.45,2/10/2015,4/17/2015,9769,9921.78,7/1/2015,5/1/2018,37,264.027027,3.787491043,41,8546,4315940,441.7995701,116647.027,72597,7.43136452,1962.081081,59.45066601,32625,18476,27976,756.1081081,2.863752687,6.482017822,385.3602766,23223,627.6486486,2.377213635,5380.751354,319.8892516,15524,419.5675676,1.589108404,3.596898937,213.8380374,76407,94359,2550.243243,9.659023441,21.8629082,1299.764453,60681,1640.027027,6.211587675,14059.74133,835.860986,
MCKENZIE,THREE FORKS,20914,10847.3,2/12/2015,4/17/2015,9714,10265.61,8/1/2015,5/1/2018,36,269.8333333,3.705991353,40,8124,4192940,431.6388717,116470.5556,67488,6.947498456,1874.666667,62.12867473,15784,11561,31169,865.8055556,3.208667902,7.433686149,461.8450688,22636,628.7777778,2.330245007,5398.598597,335.4077762,17108,475.2222222,1.761169446,4.080191942,253.496918,58682,63390,1760.833333,6.525633107,15.11827024,939.2780939,48117,1336.583333,4.953366275,11475.71871,712.9711949,
MCKENZIE,THREE FORKS,21325,11467.5,11/5/2014,5/19/2015,9639,9871.36,5/1/2015,5/1/2018,30,321.3,3.112356054,40,9069,3699214,383.7757029,123307.1333,77991,8.091192032,2599.7,47.43129335,26871,13361,48386,1612.866667,5.019815334,13.08007593,620.4049185,29294,976.4666667,3.039111941,7918.979545,375.6074419,26417,880.5666667,2.740636996,7.141246762,338.7185701,82457,115548,3851.6,11.98755058,31.23582469,1481.555564,63199,2106.633333,6.556593008,17084.4401,810.3370902,
MCKENZIE,BAKKEN,20814,11370.12,11/2/2014,5/21/2015,9185,9811.74,5/1/2015,5/1/2018,45,204.1111111,4.899292324,36,8313,3455202,376.1787697,76782.26667,87065,9.479041916,1934.777778,39.68531557,44093,21208,165817,3684.822222,18.05302123,47.99053717,1904.519612,73446,1632.133333,7.996298312,21256.64433,843.5766381,38158,847.9555556,4.154382145,11.04363797,438.2702579,175012,315429,7009.533333,34.34175286,91.29104463,3622.913915,122441,2720.911111,13.33053892,35436.71253,1406.317119,
MCKENZIE,THREE FORKS,21147,11446.88,10/30/2014,5/15/2015,9449,9824.62,5/1/2015,5/1/2018,30,314.9666667,3.174939147,37,8920,3622044,383.3256429,120734.8,76827,8.130701662,2560.9,47.14545668,26871,13362,84812,2827.066667,8.975764631,23.41550793,1103.934815,51213,1707.1,5.419938618,14139.25397,666.6015854,41758,1391.933333,4.41930363,11.52884946,543.5328726,112244,156932,5231.066667,16.60831834,43.32691707,2042.667291,86089,2869.633333,9.110911208,23768.07129,1120.556575,
MCKENZIE,BAKKEN,20728,10713.4,12/14/2014,3/16/2015,9551,10172.75,7/1/2015,5/1/2018,35,272.8857143,3.664537745,50,8938,4085680,427.7751021,116733.7143,62832,6.578578159,1795.2,65.02546473,39461,19697,68680,1962.285714,7.190870066,16.80993127,1093.073593,51487,1471.057143,5.390744425,12601.81904,819.4391393,23211,663.1714286,2.430216731,5.681061659,369.4136746,177344,247777,7079.342857,25.94251911,60.64522919,3943.484212,136048,3887.085714,14.24437232,33298.74097,2165.266106,
MCKENZIE,THREE FORKS,22522,10807.55,12/16/2014,3/16/2015,11342,11816.99,7/1/2015,5/1/2018,38,298.4736842,3.350379122,56,8957,4336200,382.313525,114110.5263,78776,6.945512255,2073.052632,55.04468366,25149,17209,74511,1960.815789,6.569476283,17.18347862,945.8591449,50588,1331.263158,4.46023629,11666.43605,642.1752818,29011,763.4473684,2.557838124,6.690420184,368.2720626,127671,156686,4123.315789,13.81467113,36.13440339,1989.006804,101557,2672.552632,8.954064539,23420.73705,1289.187062,
MCKENZIE,BAKKEN,21037,10722.99,12/17/2014,3/16/2015,9994,10445.45,7/1/2015,5/1/2018,35,285.5428571,3.502101261,56,8138,4070230,407.2673604,116292.2857,64734,6.477286372,1849.542857,62.87623196,39581,18343,75232,2149.485714,7.52771663,18.48347636,1162.171347,54009,1543.114286,5.404142485,13269.27471,834.3219946,22365,639,2.237842706,5.49477548,345.4907776,172773,210111,6003.171429,21.02371423,51.62140714,3245.75957,137755,3935.857143,13.78377026,33844.52476,2128.016189,
MCKENZIE,BAKKEN,22205,10700.73,2/23/2015,3/16/2015,11215,11456.65,7/1/2015,5/1/2018,37,303.1081081,3.29915292,41,8915,4308100,384.1373161,116435.1351,79072,7.050557289,2137.081081,54.48325577,44018,17756,86367,2334.243243,7.701025412,20.04758478,1092.257689,55541,1501.108108,4.952385198,12892.22627,702.4104614,20844,563.3513514,1.858582256,4.838327801,263.6078511,186475,269366,7280.162162,24.01836826,62.52547527,3406.591461,141581,3826.513514,12.62425323,32863.90752,1790.532679,
MCKENZIE,THREE FORKS,22646,10921.49,12/31/2014,3/9/2015,11328,12658.02,7/1/2015,5/1/2018,37,306.1621622,3.266242938,40,9058,4307720,380.2718927,116424.8649,69537,6.138506356,1879.378378,61.9486029,27332,14281,54103,1462.243243,4.776041667,12.55954426,778.04622,41404,1119.027027,3.655014124,9611.581068,595.4240189,22113,597.6486486,1.952065678,5.133342,318.0033651,128201,156958,4242.108108,13.85575565,36.43644434,2257.186821,102042,2757.891892,9.007944915,23688.16915,1467.448984,
MCKENZIE,BAKKEN,19124,10763.81,11/24/2014,3/9/2015,8943,8037.05,7/1/2015,5/1/2018,35,255.5142857,3.9136755,43,9034,4075440,455.712848,116441.1429,70615,7.89611987,2017.571429,57.71351696,28857,15459,74329,2123.685714,8.311416751,18.23827611,1052.595058,49162,1404.628571,5.497260427,12062.99197,696.1976917,21180,605.1428571,2.368332774,5.196984865,299.9362742,133618,183052,5230.057143,20.46874651,44.91588638,2592.25377,103110,2946,11.52968802,25300.33567,1460.171352,
MCKENZIE,THREE FORKS,21326,11165.45,1/31/2015,9/17/2015,9849,9996.67,12/1/2015,5/1/2018,40,246.225,4.061326023,47,9171,3756300,381.3889735,93907.5,89668,9.104274546,2241.7,41.89119864,22851,11115,29729,743.225,3.018479033,7.914437079,331.5452558,29868,746.7,3.032592141,7951.441578,333.0954187,34069,851.725,3.459132907,9.069829353,379.9460231,81297,90002,2250.05,9.138186618,23.96028006,1003.724852,66297,1657.425,6.731343284,17649.54876,739.360753,
MCKENZIE,BAKKEN,21420,11116.14,2/2/2015,9/17/2015,10007,10089.74,1/1/2016,5/1/2018,40,250.175,3.997201959,46,9091,7406300,740.1119217,185157.5,118412,11.83291696,2960.3,62.54687025,28756,18453,78763,1969.075,7.870790447,10.63459487,665.1606256,67649,1691.225,6.760167882,9133.98053,571.3018951,54179,1354.475,5.414110123,7.315258631,457.5465324,124338,126335,3158.375,12.62466274,17.05777514,1066.910448,103283,2582.075,10.32107525,13945.28982,872.234233,
MCKENZIE,THREE FORKS,20817,11169.32,2/4/2015,9/17/2015,9347,9823.23,1/1/2016,5/1/2018,40,233.675,4.279447951,44,9438,3464420,370.6451268,86610.5,88005,9.415320424,2200.125,39.36617238,53383,27998,107083,2677.075,11.45640312,30.90935857,1216.783137,49118,1227.95,5.254948112,14177.84218,558.1273791,47902,1197.55,5.124852894,13.82684547,544.3099824,95777,143888,3597.2,15.39403017,41.53307047,1634.998011,71796,1794.9,7.681181128,20723.81524,815.8172831,
MCKENZIE,BAKKEN,20954,11272.27,11/1/2014,3/14/2015,9357,9697.03,3/1/2015,5/1/2018,30,311.9,3.206155819,41,9432,3116387,333.0540772,103879.5667,50196,5.364539917,1673.2,62.08436927,27464,28350,100893,3363.1,10.78262264,32.37499065,2009.980875,94992,3166.4,10.15197179,30481.45176,1892.421707,59722,1990.733333,6.382601261,19.16385866,1189.776078,157388,148456,4948.533333,15.86576894,47.63721579,2957.526496,132646,4421.533333,14.17612483,42564.03329,2642.56116,41.8
MCKENZIE,THREE FORKS,23670,11093.03,1/28/2015,8/17/2015,12296,12710.91,12/1/2015,5/1/2018,46,267.3043478,3.741054001,74,9186,1176020,95.64248536,25565.65217,320822,26.0915745,6974.391304,3.665646371,56002,31122,213333,4637.673913,17.34978855,181.4025272,664.9575154,131992,2869.391304,10.73454782,112236.1865,411.4181696,220951,4803.282609,17.96933962,187.8803082,688.7027698,246781,355807,7734.934783,28.93680872,302.5518273,1109.048008,187480,4075.652174,15.24723487,159419.0575,584.3738896,
MCKENZIE,THREE FORKS,23260,11130.03,1/31/2015,8/17/2015,11793,12356.8,12/1/2015,5/1/2018,46,256.3695652,3.900619011,41,9192,9625280,816.185873,209245.2174,293800,24.91308403,6386.956522,32.76133424,34778,31207,124995,2717.282609,10.5990842,12.98611573,425.4424779,102813,2235.065217,8.718137878,10681.55939,349.9421375,142863,3105.717391,12.1142203,14.84247731,486.2593601,166307,196259,4266.5,16.64199101,20.38995229,668.0020422,133598,2904.304348,11.32858475,13879.90791,454.7243022,42
MCKENZIE,THREE FORKS,23608,11084.77,2/5/2015,8/17/2015,12252,12728.25,11/1/2015,5/1/2018,46,266.3478261,3.754489063,73,9505,10320120,842.3212537,224350.4348,641880,52.38981391,13953.91304,16.0779585,37478,29612,123915,2693.804348,10.11385896,12.00712782,193.0501028,108270,2353.695652,8.836924584,10491.15708,168.6763881,185145,4024.891304,15.11141038,17.94019837,288.4417648,232715,304577,6621.23913,24.8593699,29.51293202,474.5076961,181953,3955.5,14.85088149,17630.89964,283.4688727,42
MCKENZIE,BAKKEN,19307,10771.96,2/10/2015,3/11/2015,8197,8026.13,7/1/2015,5/1/2018,35,234.2,4.269854825,42,8459,4073620,496.9647432,116389.1429,68583,8.366841527,1959.514286,59.3969351,29247,25653,66498,1899.942857,8.112480176,16.32405575,969.5988802,51137,1461.057143,6.238501891,12553.2082,745.6220929,19391,554.0285714,2.365621569,4.76013963,282.7377047,179877,203891,5825.457143,24.87385629,50.0515512,2972.908738,145896,4168.457143,17.79870684,35814.82809,2127.29102,
MCKENZIE,BAKKEN,21750,10976.04,1/17/2015,11/9/2015,9983,10992.74,4/1/2016,5/1/2018,42,237.6904762,4.207152159,68,9245,10834429,1085.287889,257962.5952,136892,13.71251127,3259.333333,79.14581568,65181,43454,207056,4929.904762,20.74085946,19.11092869,1512.550039,143314,3412.238095,14.35580487,13227.64679,1046.912895,97795,2328.452381,9.796153461,9.026317861,714.3952897,291797,328407,7819.214286,32.89662426,30.31142666,2399.022587,237063,5644.357143,23.74666934,21880.5255,1731.752038,
MCKENZIE,BAKKEN,21317,10941.99,1/20/2015,11/9/2015,9756,10714.08,4/1/2016,5/1/2018,42,232.2857143,4.30504305,73,9958,10897107,1116.964637,259454.9286,141929,14.54786798,3379.261905,76.77857943,67203,44802,193658,4610.904762,19.8501435,17.77150578,1364.470968,134008,3190.666667,13.73595736,12297.57586,944.1904051,92065,2192.02381,9.436756868,8.448572635,648.6694051,275600,308762,7351.47619,31.64842148,28.33430928,2175.468016,224140,5336.666667,22.97457975,20568.76197,1579.240324,
MCKENZIE,THREE FORKS,21174,11143.15,1/1/2015,8/13/2015,9800,10024.98,8/1/2015,5/1/2018,30,326.6666667,3.06122449,39,9465,3797898,387.5406122,126596.6,68807,7.021122449,2293.566667,55.1963899,36399,15382,58926,1964.2,6.012857143,15.51542458,856.3954249,24150,805,2.464285714,6358.780568,350.9817315,30280,1009.333333,3.089795918,7.972831287,440.0715044,89814,140905,4696.833333,14.37806122,37.10078575,2047.829436,66330,2211,6.768367347,17464.92402,964.0007557,41.5
MCKENZIE,BAKKEN,20823,11075.48,2/6/2015,8/29/2015,9428,10001.97,8/1/2015,5/1/2018,30,314.2666667,3.182011031,36,8789,3647761,386.9071913,121592.0333,69231,7.343126856,2307.7,52.68970548,34363,14719,29644,988.1333333,3.144251167,8.12662891,428.1896838,16106,536.8666667,1.708315655,4415.3112,232.6414468,6729,224.3,0.713725074,1.844693224,97.19634268,83356,133219,4440.633333,14.13014425,36.5207589,1924.26803,61153,2038.433333,6.486317353,16764.53035,883.3181667,41.4
MCKENZIE,THREE FORKS,21004,11177.29,3/12/2015,8/30/2015,9503,9997.74,8/1/2015,5/1/2018,40,237.575,4.209197096,41,8703,3632632,382.2616016,90815.8,79590,8.375249921,1989.75,45.6418143,23832,12609,23531,588.275,2.476165421,6.477672387,295.6527202,21241,531.025,2.235188888,5847.275474,266.8802613,22598,564.95,2.377985899,6.22083382,283.930142,76680,105082,2627.05,11.05777123,28.92723513,1320.291494,59167,1479.175,6.226139114,16287.63938,743.3974117,41.3
MCKENZIE,BAKKEN,20806,11069.13,3/14/2015,8/30/2015,9514,9994.89,8/1/2015,5/1/2018,40,237.85,4.20433046,46,8535,3644809,383.0995375,91120.225,72614,7.632331301,1815.35,50.19430137,30481,12807,23596,589.9,2.480134539,6.473864611,324.9511114,13128,328.2,1.379861257,3601.834829,180.7915829,8548,213.7,0.898465419,2.345253208,117.7183463,78383,126623,3165.575,13.3091234,34.74064073,1743.782191,57280,1432,6.020601219,15715.50114,788.8286005,41.2
MCKENZIE,THREE FORKS,21244,11328.98,12/5/2014,3/28/2015,9450,10059.25,3/1/2015,5/1/2018,35,270,3.703703704,52.7,8699,7347200,777.4814815,209920,123897,13.11079365,3539.914286,59.30087088,30897,21749,114314,3266.114286,12.09671958,15.55885235,922.6534944,80118,2289.085714,8.478095238,10904.56228,646.65004,48648,1389.942857,5.147936508,6.621297909,392.6487324,179246,189314,5408.971429,20.03322751,25.76682274,1527.995028,147694,4219.828571,15.62899471,20102.0797,1192.070833,47.4
MCKENZIE,BAKKEN,20770,11022.17,10/27/2014,6/3/2015,9394,9997.81,8/1/2015,5/1/2018,30,313.1333333,3.193527784,40,8081,3645762,388.0947413,121525.4,74911,7.974345327,2497.033333,48.66791259,36752,16625,70995,2366.5,7.5574835,19.47329529,947.7246332,38461,1282.033333,4.09420907,10549.50927,513.4225948,21462,715.4,2.284649776,5.88683518,286.49998,129278,208256,6941.866667,22.16904407,57.12276336,2780.045654,94569,3152.3,10.06695763,25939.43324,1262.418069,
MCKENZIE,THREE FORKS,20875,11082.43,10/25/2014,6/3/2015,9477,9987.27,8/1/2015,5/1/2018,30,315.9,3.165558721,37,9062,3666678,386.9028173,122222.6,79504,8.389152685,2650.133333,46.11941538,27989,17490,111873,3729.1,11.80468503,30.51072388,1407.136748,65596,2186.533333,6.921599662,17889.76289,825.0654055,34017,1133.9,3.589427034,9.277334961,427.8652646,134042,196914,6563.8,20.77809433,53.70365219,2476.781042,101223,3374.1,10.68091168,27606.1874,1273.181224,
MCKENZIE,BAKKEN,20890,10993.98,10/22/2014,6/3/2015,9567,10030.87,7/1/2015,5/1/2018,30,318.9,3.135779241,40,8609,3703963,387.1603428,123465.4333,73263,7.657886485,2442.1,50.55707519,33909,16667,146639,4887.966667,15.3275844,39.58975832,2001.542388,75374,2512.466667,7.878540817,20349.55533,1028.813999,30261,1008.7,3.163060521,8.169898025,413.0461488,161190,242102,8070.066667,25.30594753,65.36296394,3304.560283,120840,4028,12.63091878,32624.51596,1649.400106,
MCKENZIE,BAKKEN,21630,11257.94,2/26/2015,7/29/2015,10125,10972.17,12/1/2016,5/1/2018,49,206.6326531,4.839506173,75.2,9077,11429182,1128.808099,233248.6122,444283,43.87980247,9067,25.72500411,49622,21717,111183,2269.040816,10.98103704,9.727992782,250.2526543,52240,1066.122449,5.159506173,4570.755807,117.5827119,37664,768.6530612,3.719901235,3.295423942,84.77479444,190126,300539,6133.44898,29.6828642,26.29575765,676.4584735,140037,2857.897959,13.83081481,12252.58291,315.1977456,
MCKENZIE,THREE FORKS,20835,10807.49,1/12/2015,5/17/2015,9755,10057.83,5/1/2015,5/1/2018,38,256.7105263,3.895438237,44,9651,3649400,374.1055869,96036.84211,72974,7.480676576,1920.368421,50.00959246,29263,16731,140158,3688.368421,14.36781138,38.40576533,1920.656672,74673,1965.078947,7.65484367,20461.71973,1023.282265,31670,833.4210526,3.246540236,8.678138872,433.9901883,167097,281931,7419.236842,28.90117888,77.25406916,3863.444514,120109,3160.763158,12.31255766,32911.98553,1645.914983,
MCKENZIE,BAKKEN,21185,10884.47,1/17/2015,5/20/2015,10070,10220.59,5/1/2015,5/1/2018,41,245.6097561,4.071499503,47,9290,3665980,364.0496524,89414.14634,71144,7.064945382,1735.219512,51.52901158,32633,20180,150840,3679.02439,14.97914598,41.14588732,2120.206904,77212,1883.219512,7.667527309,21061.76248,1085.291803,29862,728.3414634,2.965441907,8.145707287,419.7402451,161074,280809,6849,27.8857001,76.59861756,3947.051051,114273,2787.146341,11.34786495,31171.20115,1606.221185,
MCKENZIE,THREE FORKS,21146,11056.87,1/1/2015,3/15/2015,9785,10166.65,3/1/2015,5/1/2018,38,257.5,3.883495146,31.4,9733,3749500,383.1885539,98671.05263,72729,7.432703117,1913.921053,51.55440058,26153,16893,107703,2834.289474,11.00694941,28.72462995,1480.881079,80855,2127.763158,8.263157895,21564.20856,1111.729846,37673,991.3947368,3.850076648,10.047473,517.9914477,148674,165157,4346.236842,16.87858968,44.0477397,2270.854817,121148,3188.105263,12.38099131,32310.44139,1665.745439,41.6
MCKENZIE,BAKKEN,20993,10959.42,1/3/2015,3/16/2015,9762,10108.76,3/1/2015,5/1/2018,38,256.8947368,3.89264495,41.5,9394,3070860,314.5728334,80812.10526,73114,7.489653759,1924.052632,42.00098476,26624,18796,100161,2635.815789,10.26029502,32.616596,1369.929152,81419,2142.605263,8.340401557,26513.41969,1113.589737,27539,724.7105263,2.82104077,8.967846141,376.6583691,163695,167495,4407.763158,17.157857,54.54335268,2290.874525,135780,3573.157895,13.90903503,44215.62689,1857.099871,41.6
MCKENZIE,BAKKEN,21461,10913.33,2/5/2015,6/4/2015,9598,10190.13,6/1/2015,5/1/2018,41,234.097561,4.271723276,47,9163,3667440,382.1046051,89449.7561,69957,7.28870598,1706.268293,52.42420344,41343,24598,195465,4767.439024,20.36518025,53.29739546,2794.073502,84020,2049.268293,8.753907064,22909.71359,1201.023486,27317,666.2682927,2.846113774,7.448519949,390.4827251,168103,325069,7928.512195,33.86841009,88.63648758,4646.697257,113925,2778.658537,11.86966035,31063.90289,1628.500365,
MCKENZIE,THREE FORKS,21184,10985.73,2/3/2015,6/2/2015,10034,10107.96,6/1/2015,5/1/2018,41,244.7317073,4.086107235,47,9334,4527320,451.197927,110422.439,92223,9.191050429,2249.341463,49.09100767,32966,17512,106088,2587.512195,10.5728523,23.43284769,1150.342106,54399,1326.804878,5.421467012,12015.71791,589.8636999,50484,1231.317073,5.031293602,11.1509679,547.4122507,116546,175134,4271.560976,17.45405621,38.68381294,1899.027358,87357,2130.658537,8.706099263,19295.52141,947.2365896,
MCKENZIE,THREE FORKS,20971,10962.9,1/30/2015,5/30/2015,9778,10020.7,5/1/2015,5/1/2018,38,257.3157895,3.886275312,47,9590,4428420,452.8962978,116537.3684,89425,9.145530783,2353.289474,49.52105116,27044,15874,94641,2490.552632,9.678973205,21.37127915,1058.328208,51544,1356.421053,5.271425649,11639.36573,576.3936259,45986,1210.157895,4.70300675,10.38429056,514.2409841,107696,155932,4103.473684,15.94722847,35.21165562,1743.7182,81708,2150.210526,8.356310084,18450.82445,913.7042214,
MCKENZIE,BAKKEN,21555,11127.7,11/8/2014,2/18/2015,9521,10072.05,2/1/2015,5/1/2018,30,317.3666667,3.150929524,57.2,8772,3622980,380.5251549,120766,59978,6.299548367,1999.266667,60.40514855,28844,17292,122138,4071.266667,12.82827434,33.71202712,2036.380006,76300,2543.333333,8.01386409,21060.01137,1272.133115,66497,2216.566667,6.984245352,18.35422774,1108.689853,133083,183764,6125.466667,19.30091377,50.72178152,3063.856747,102456,3415.2,10.76105451,28279.48264,1708.22635,40.7
MCKENZIE,THREE FORKS,21892,10895.74,12/11/2014,9/6/2015,10688,10869.8,9/1/2015,2/1/2018,30,356.2666667,2.806886228,36,8906,4095250,383.1633608,136508.3333,88240,8.255988024,2941.333333,46.41035811,10222,7141,18323,610.7666667,1.714352545,4.474207924,207.649592,13575,452.5,1.270116018,3314.815945,153.8417951,34993,1166.433333,3.274045659,8.544777486,396.5661831,36138,34454,1148.466667,3.223615269,8.41316159,390.4578422,30396,1013.2,2.843937126,7422.257493,344.4696283,42.1
MCKENZIE,BAKKEN,21604,10806.93,12/13/2014,8/27/2015,10513,10803.12,8/1/2015,5/1/2018,30,350.4333333,2.853609816,41,8569,4069460,387.0883668,135648.6667,80448,7.652240084,2681.6,50.58497414,31408,14564,69963,2332.1,6.654903453,17.19220732,869.6673628,33912,1130.4,3.225720536,8333.292378,421.5393795,33220,1107.333333,3.15989727,8.163245246,412.9375497,78211,101241,3374.7,9.630077047,24.87823937,1258.465095,61338,2044.6,5.834490631,15072.7615,762.4552506,42.1
MCKENZIE,THREE FORKS,15861,11012.7,2/11/2015,12/5/2015,4034,4551.04,12/1/2015,5/1/2018,18,224.1111111,4.462072385,38.9,8395,4396253,1089.79995,244236.2778,90700,22.48388696,5038.888889,48.47026461,13617,2794,7464,414.6666667,1.850272682,1.697809475,82.29327453,3239,179.9444444,0.802925136,736.763785,35.71113561,5786,321.4444444,1.434308379,1.316120797,63.79272326,18596,37262,2070.111111,9.236985622,8.475854324,410.8269019,12386,688.1111111,3.070401587,2817.399272,136.5600882,44.1
MCKENZIE,BAKKEN,15707,10910.12,11/1/2014,11/2/2015,4091,4473.92,11/1/2015,4/1/2018,18,227.2777778,4.399902224,45.9,8379,4533500,1108.164263,251861.1111,88212,21.56245417,4900.666667,51.39323448,18523,8056,54745,3041.388889,13.38181374,12.07565898,620.6071736,24964,1386.888889,6.102175507,5506.562259,283.0000453,29494,1638.555556,7.209484234,6.505790228,334.3536027,43954,66059,3669.944444,16.14739672,14.57130253,748.8663674,32945,1830.277778,8.053043266,7267.012242,373.4752641,44.1
MCKENZIE,THREE FORKS,15531,10984.25,11/3/2014,10/28/2015,3920,4390.76,10/1/2015,5/1/2018,19,206.3157895,4.846938776,39,9040,4534225,1156.690051,238643.4211,89090,22.72704082,4688.947368,50.89488158,14408,14725,33859,1782.052632,8.6375,7.467428282,380.0538781,30185,1588.684211,7.700255102,6657.14648,338.8146818,29429,1548.894737,7.507397959,6.490414569,330.3288809,57123,52807,2779.315789,13.47117347,11.64631221,592.737681,48322,2543.263158,12.32704082,10657.16853,542.3953306,44.1
MCKENZIE,BAKKEN,15426,10899.12,11/4/2014,10/23/2015,3865,4405.32,10/1/2015,5/1/2018,19,203.4210526,4.915912031,38.4,9250,4440875,1148.997413,233730.2632,74283,19.21940492,3909.631579,59.783194,14462,9097,45007,2368.789474,11.64476067,10.13471444,605.8855997,36571,1924.789474,9.462095731,8235.088806,492.3199117,39061,2055.842105,10.10633894,8.795789118,525.8403672,60076,53775,2830.263158,13.91332471,12.10910012,723.9206817,51114,2690.210526,13.22483829,11509.89388,688.098219,44.1
MCKENZIE,THREE FORKS,20145,10474.74,8/5/2015,10/29/2015,9315,9914.69,1/1/2016,5/1/2018,40,232.875,4.294149222,48,8942,6860063,736.4533548,171501.575,101565,10.90338164,2539.125,67.54357308,40438,20270,85586,2139.65,9.187976382,12.47597872,842.6721804,45490,1137.25,4.883521202,6631.134437,447.8905135,41364,1034.1,4.44057971,6.029682235,407.2662827,99550,175762,4394.05,18.86870639,25.6210475,1730.537094,70257,1756.425,7.542351047,10241.45114,691.7442032,
MCKENZIE,BAKKEN,20284,11152.78,11/29/2014,3/16/2015,8637,9228.95,3/1/2015,5/1/2018,30,287.9,3.473428274,41,8921,3268218,378.3973602,108940.6,52068,6.028482112,1735.6,62.76826458,18783,13826,63457,2115.233333,7.347111265,19.41639144,1218.733195,54304,1810.133333,6.287368299,16615.78267,1042.943843,43930,1464.333333,5.086256802,13.44157581,843.7043866,97065,118941,3964.7,13.77110108,36.39322713,2284.33971,77242,2574.733333,8.943151557,23634.28633,1483.483137,
MCKENZIE,BAKKEN,20510,11153.03,11/29/2014,3/16/2015,8994,9583.68,3/1/2015,5/1/2018,30,299.8,3.335557038,41,8198,3090182,343.5826106,103006.0667,52581,5.846230821,1752.7,58.76993591,27784,19652,85681,2856.033333,9.526462086,27.72684586,1629.504954,62029,2067.633333,6.896708917,20072.92774,1179.684677,40654,1355.133333,4.520124527,13.15585943,773.1690154,111333,147719,4923.966667,16.42417167,47.80268606,2809.360796,86714,2890.466667,9.641316433,28061.13038,1649.150834,
MCKENZIE,THREE FORKS,20432,10908.4,3/18/2015,5/12/2015,9261,9731.03,11/1/2015,5/1/2018,28,330.75,3.023431595,41,8879,2328000,251.3767412,83142.85714,41154,4.443796566,1469.785714,56.56801283,21842,27992,59797,2135.607143,6.45686211,25.68599656,1453.005783,40810,1457.5,4.40665155,17530.06873,991.6411527,16914,604.0714286,1.826368643,7.265463918,410.9928561,107716,100692,3596.142857,10.87269193,43.25257732,2446.712349,90934,3247.642857,9.819026023,39060.99656,2209.602955,
MCKENZIE,BAKKEN,21647,10914.31,3/20/2015,5/12/2015,10527,10941.03,12/1/2015,5/1/2018,38,277.0263158,3.609765365,43,9385,4398044,417.7870238,115738,67236,6.387004845,1769.368421,65.41204117,40962,27773,185331,4877.131579,17.60530066,42.1394147,2756.425129,109650,2885.526316,10.41607296,24931.53775,1630.822774,28624,753.2631579,2.719103258,6.508347802,425.7243144,216355,332837,8758.868421,31.61745987,75.67841522,4950.279612,160883,4233.763158,15.28289161,36580.57991,2392.810399,
MCKENZIE,BAKKEN,20403,10810.93,3/21/2015,5/19/2015,9260,9740.47,12/1/2015,5/1/2018,35,264.5714286,3.779697624,42,8223,4105500,443.3585313,117300,60685,6.553455724,1733.857143,67.65263245,41967,18197,133524,3814.971429,14.41943844,32.52320058,2200.280135,74476,2127.885714,8.042764579,18140.54317,1227.2555,24105,688.7142857,2.603131749,5.871392035,397.2151273,165949,262706,7505.885714,28.3699784,63.98879552,4329.010464,122165,3490.428571,13.19276458,29756.42431,2013.100437,
MCKENZIE,BAKKEN,20473,10786.63,4/29/2015,6/9/2015,9298,9510.69,10/1/2015,5/1/2018,36,258.2777778,3.871800387,41,8797,4192300,450.8819101,116452.7778,60073,6.460851796,1668.694444,69.78675944,39087,24273,102368,2843.555556,11.0096795,24.41809985,1704.06006,72980,2027.222222,7.848999785,17408.10534,1214.855259,23344,648.4444444,2.510647451,5.568303795,388.5938774,177960,232745,6465.138889,25.03172725,55.51725783,3874.369517,139170,3865.833333,14.967735,33196.57467,2316.681371,
